composition_id,material_id,concentration,name,charactaristic
1336,216,4.0,starch,A carbohydrate polymer used as a thickener and stabilizer in food.
1336,77,0.4,carboxy-methyl cellulose,A cellulose derivative used as a thickener and stabilizer in food and pharmaceuticals.
1336,23,1.32,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1336,441,0.09,anthocyanin,"Anthocyanins are a type of flavonoid that serve as pigmenting agents in plants, contributing to their color and providing potential health benefits. They are known for their presence in various fruits and vegetables and exhibit antimicrobial activity."
1337,216,4.0,starch,A carbohydrate polymer used as a thickener and stabilizer in food.
1337,77,0.4,carboxy-methyl cellulose,A cellulose derivative used as a thickener and stabilizer in food and pharmaceuticals.
1337,23,1.32,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1337,441,0.12,anthocyanin,"Anthocyanins are a type of flavonoid that serve as pigmenting agents in plants, contributing to their color and providing potential health benefits. They are known for their presence in various fruits and vegetables and exhibit antimicrobial activity."
1338,216,4.0,starch,A carbohydrate polymer used as a thickener and stabilizer in food.
1338,77,0.4,carboxy-methyl cellulose,A cellulose derivative used as a thickener and stabilizer in food and pharmaceuticals.
1338,23,1.32,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1338,441,0.15,anthocyanin,"Anthocyanins are a type of flavonoid that serve as pigmenting agents in plants, contributing to their color and providing potential health benefits. They are known for their presence in various fruits and vegetables and exhibit antimicrobial activity."
1341,41,16.7,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1341,3,0.1,cellulose nanofiber,"A nanoscale material derived from cellulose, used for its strength and biocompatibility."
1342,41,16.7,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1342,3,0.2,cellulose nanofiber,"A nanoscale material derived from cellulose, used for its strength and biocompatibility."
1343,41,16.7,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1343,3,0.3,cellulose nanofiber,"A nanoscale material derived from cellulose, used for its strength and biocompatibility."
1344,41,7.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1344,23,1.0,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1344,442,92.0,Cascara,“cascara” is a solid residue from coffee processing
1346,41,7.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1346,23,7.0,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1346,442,86.0,Cascara,“cascara” is a solid residue from coffee processing
1347,41,4.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1347,23,4.0,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1347,442,92.0,Cascara,“cascara” is a solid residue from coffee processing
1349,41,8.24,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1349,23,4.0,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1349,442,87.6,Cascara,“cascara” is a solid residue from coffee processing
1350,41,4.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1350,442,96.0,Cascara,“cascara” is a solid residue from coffee processing
1351,41,4.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1351,23,8.24,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1351,442,87.6,Cascara,“cascara” is a solid residue from coffee processing
1352,41,6.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1352,443,1.0,passion fruit peel,"Passion fruit peel extract has great potential as a natural antimicrobial agent due to its bioactive compounds such as flavonoids, alkaloids, and saponins that are effective against bacteria, fungi, and viruses. This potential can be utilized in various applications, ranging from edible food wrap to extend the shelf life of food to use in health products. In addition, utilizing extracts from passion fruit peel waste supports the principle of sustainability by utilizing waste into high-value products, reduce environmental impacts, and supporting a circular economy."
1352,169,4.0,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1353,41,6.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1353,443,1.5,passion fruit peel,"Passion fruit peel extract has great potential as a natural antimicrobial agent due to its bioactive compounds such as flavonoids, alkaloids, and saponins that are effective against bacteria, fungi, and viruses. This potential can be utilized in various applications, ranging from edible food wrap to extend the shelf life of food to use in health products. In addition, utilizing extracts from passion fruit peel waste supports the principle of sustainability by utilizing waste into high-value products, reduce environmental impacts, and supporting a circular economy."
1353,169,4.0,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1354,41,6.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1354,443,2.0,passion fruit peel,"Passion fruit peel extract has great potential as a natural antimicrobial agent due to its bioactive compounds such as flavonoids, alkaloids, and saponins that are effective against bacteria, fungi, and viruses. This potential can be utilized in various applications, ranging from edible food wrap to extend the shelf life of food to use in health products. In addition, utilizing extracts from passion fruit peel waste supports the principle of sustainability by utilizing waste into high-value products, reduce environmental impacts, and supporting a circular economy."
1354,169,4.0,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1355,41,6.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1355,443,2.5,passion fruit peel,"Passion fruit peel extract has great potential as a natural antimicrobial agent due to its bioactive compounds such as flavonoids, alkaloids, and saponins that are effective against bacteria, fungi, and viruses. This potential can be utilized in various applications, ranging from edible food wrap to extend the shelf life of food to use in health products. In addition, utilizing extracts from passion fruit peel waste supports the principle of sustainability by utilizing waste into high-value products, reduce environmental impacts, and supporting a circular economy."
1355,169,4.0,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1356,41,6.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
1356,443,3.0,passion fruit peel,"Passion fruit peel extract has great potential as a natural antimicrobial agent due to its bioactive compounds such as flavonoids, alkaloids, and saponins that are effective against bacteria, fungi, and viruses. This potential can be utilized in various applications, ranging from edible food wrap to extend the shelf life of food to use in health products. In addition, utilizing extracts from passion fruit peel waste supports the principle of sustainability by utilizing waste into high-value products, reduce environmental impacts, and supporting a circular economy."
1356,169,4.0,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
1358,444,60.0,Rutin,"Rutin is one of the most common glucosides of quercetin, also known as vitamin P. Due to its flavonoid chemical structure, rutin has important antimicrobial, chelating, and antioxidant properties, which can be used to preserve and develop foods."
1358,23,0.4,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1358,3,0.09,cellulose nanofiber,"A nanoscale material derived from cellulose, used for its strength and biocompatibility."
1359,444,60.0,Rutin,"Rutin is one of the most common glucosides of quercetin, also known as vitamin P. Due to its flavonoid chemical structure, rutin has important antimicrobial, chelating, and antioxidant properties, which can be used to preserve and develop foods."
1359,23,1.0,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1359,3,0.09,cellulose nanofiber,"A nanoscale material derived from cellulose, used for its strength and biocompatibility."
1360,444,60.0,Rutin,"Rutin is one of the most common glucosides of quercetin, also known as vitamin P. Due to its flavonoid chemical structure, rutin has important antimicrobial, chelating, and antioxidant properties, which can be used to preserve and develop foods."
1360,23,0.4,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1360,3,0.15,cellulose nanofiber,"A nanoscale material derived from cellulose, used for its strength and biocompatibility."
1361,444,60.0,Rutin,"Rutin is one of the most common glucosides of quercetin, also known as vitamin P. Due to its flavonoid chemical structure, rutin has important antimicrobial, chelating, and antioxidant properties, which can be used to preserve and develop foods."
1361,23,1.0,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1361,3,0.15,cellulose nanofiber,"A nanoscale material derived from cellulose, used for its strength and biocompatibility."
1363,23,0.4,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1363,3,0.09,cellulose nanofiber,"A nanoscale material derived from cellulose, used for its strength and biocompatibility."
1363,445,60.0,free rutin (FR),rutin without encapsulation in liposomes
1364,445,60.0,free rutin (FR),rutin without encapsulation in liposomes
1364,23,1.0,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1364,3,0.09,cellulose nanofiber,"A nanoscale material derived from cellulose, used for its strength and biocompatibility."
1365,445,60.0,free rutin (FR),rutin without encapsulation in liposomes
1365,23,0.4,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1365,3,0.15,cellulose nanofiber,"A nanoscale material derived from cellulose, used for its strength and biocompatibility."
1366,445,60.0,free rutin (FR),rutin without encapsulation in liposomes
1366,23,1.0,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1366,3,0.15,cellulose nanofiber,"A nanoscale material derived from cellulose, used for its strength and biocompatibility."
1367,446,1.0,Fenugreek seed mucilage (FSM),"FSM is mainly based on polysaccharides, with a crystalline structure containing 45–60 % carbohydrates, mostly fiber, 30 % soluble, and 20 % insoluble."
1367,77,0.4,carboxy-methyl cellulose,A cellulose derivative used as a thickener and stabilizer in food and pharmaceuticals.
1367,23,0.4,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1368,446,1.0,Fenugreek seed mucilage (FSM),"FSM is mainly based on polysaccharides, with a crystalline structure containing 45–60 % carbohydrates, mostly fiber, 30 % soluble, and 20 % insoluble."
1368,77,0.4,carboxy-methyl cellulose,A cellulose derivative used as a thickener and stabilizer in food and pharmaceuticals.
1368,23,0.4,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1368,121,1.0,rosemary essential oil,An essential oil used for its aromatic and antioxidant properties.
1368,26,0.1,tween 80,"An emulsifier used in food, pharmaceuticals, and cosmetics for stabilizing oil-water mixtures."
1369,446,1.0,Fenugreek seed mucilage (FSM),"FSM is mainly based on polysaccharides, with a crystalline structure containing 45–60 % carbohydrates, mostly fiber, 30 % soluble, and 20 % insoluble."
1369,77,0.4,carboxy-methyl cellulose,A cellulose derivative used as a thickener and stabilizer in food and pharmaceuticals.
1369,23,0.4,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
1369,121,2.0,rosemary essential oil,An essential oil used for its aromatic and antioxidant properties.
1369,26,0.2,tween 80,"An emulsifier used in food, pharmaceuticals, and cosmetics for stabilizing oil-water mixtures."
1370,446,1.0,Fenugreek seed mucilage (FSM),"FSM is mainly based on polysaccharides, with a crystalline structure containing 45–60 % carbohydrates, mostly fiber, 30 % soluble, and 20 % insoluble."
1370,77,0.4,carboxy-methyl cellulose,A cellulose derivative used as a thickener and stabilizer in food and pharmaceuticals.
1370,23,0.4,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
